"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify if amount gets validated when withdrawing","7576","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:28 GMT 2025","passed","Fri Jul 04 12:27:35 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1632","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:27:48 GMT 2025","passed","Fri Jul 04 12:27:50 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a customer can successfully make a deposit","2394","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 12:26:32 GMT 2025","passed","Fri Jul 04 12:26:35 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if a bank manager is able to add new customers","1489","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:27:46 GMT 2025","passed","Fri Jul 04 12:27:48 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if a bank manager is able to add new customers","1459","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:27:46 GMT 2025","passed","Fri Jul 04 12:27:47 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if currency is required to open an account","6480","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:27:59 GMT 2025","passed","Fri Jul 04 12:28:05 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to add new customers","1438","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:27:49 GMT 2025","passed","Fri Jul 04 12:27:51 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when making deposits","7544","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:56 GMT 2025","passed","Fri Jul 04 12:27:04 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to delete a customer account","3580","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:27:52 GMT 2025","passed","Fri Jul 04 12:27:56 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if customers can successfully withdraw their funds","2285","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:27:06 GMT 2025","passed","Fri Jul 04 12:27:08 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if a bank manager is able to open an account for a customer","2425","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 12:28:16 GMT 2025","passed","Fri Jul 04 12:28:19 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if a customer can successfully make a deposit","2373","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 12:26:32 GMT 2025","passed","Fri Jul 04 12:26:35 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if currency is required to open an account","6424","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:27:59 GMT 2025","passed","Fri Jul 04 12:28:05 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if customers can view their own transaction history","2430","verify","BankAppSuite","Fri Jul 04 12:26:27 GMT 2025","passed","Fri Jul 04 12:26:30 GMT 2025","tests.customer.TransactionHistoryTest","Edge Tests","tests.customer.TransactionHistoryTest","verify"
"Verify if customer can successfully access their own account","1957","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:26:23 GMT 2025","passed","Fri Jul 04 12:26:25 GMT 2025","tests.login.CustomerLoginTest","Firefox Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if customers can successfully withdraw their funds","2295","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:27:06 GMT 2025","passed","Fri Jul 04 12:27:08 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when making deposits","7503","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:47 GMT 2025","passed","Fri Jul 04 12:26:54 GMT 2025","tests.customer.DepositFundsTest","Firefox Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if currency is required to open an account","6553","verifyCurrencyIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:27:58 GMT 2025","passed","Fri Jul 04 12:28:04 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCurrencyIsMandatoryToOpenAccount"
"Verify if a bank manager is able to delete a customer account","3279","verifyBankManagerCanDeleteCustomerAccount","BankAppSuite","Fri Jul 04 12:27:53 GMT 2025","passed","Fri Jul 04 12:27:57 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyBankManagerCanDeleteCustomerAccount"
"Verify if amount gets validated when withdrawing","7499","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:10 GMT 2025","passed","Fri Jul 04 12:27:17 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer names are validated when adding new customer","1421","verifyAddingCustomersWithInvalidNames","BankAppSuite","Fri Jul 04 12:27:38 GMT 2025","failed","Fri Jul 04 12:27:40 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if amount gets validated when withdrawing","7415","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:19 GMT 2025","passed","Fri Jul 04 12:27:27 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when making deposits","7445","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:37 GMT 2025","passed","Fri Jul 04 12:26:44 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if a bank manager is able to add new customers","1541","verifyManagerCanAddCustomerSuccessfully","BankAppSuite","Fri Jul 04 12:27:45 GMT 2025","passed","Fri Jul 04 12:27:46 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyManagerCanAddCustomerSuccessfully"
"Verify if amount gets validated when making deposits","7678","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:36 GMT 2025","passed","Fri Jul 04 12:26:44 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can view their own transaction history","2345","verify","BankAppSuite","Fri Jul 04 12:26:27 GMT 2025","passed","Fri Jul 04 12:26:30 GMT 2025","tests.customer.TransactionHistoryTest","Firefox Tests","tests.customer.TransactionHistoryTest","verify"
"Verify if a bank manager is able to open an account for a customer","2643","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 12:28:15 GMT 2025","passed","Fri Jul 04 12:28:17 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customer names are validated when adding new customer","1817","verifyAddingCustomersWithInvalidNames","BankAppSuite","Fri Jul 04 12:27:37 GMT 2025","failed","Fri Jul 04 12:27:39 GMT 2025","tests.bank_manager.AddCustomerTest","Chrome Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a customer profile is required to open an account","6487","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:28:08 GMT 2025","passed","Fri Jul 04 12:28:14 GMT 2025","tests.bank_manager.AccountTest","Edge Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","7456","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:46 GMT 2025","passed","Fri Jul 04 12:26:54 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customer postal code is validated when adding new customer","1425","verifyAddingCustomersWithInvalidPostalCode","BankAppSuite","Fri Jul 04 12:27:42 GMT 2025","failed","Fri Jul 04 12:27:44 GMT 2025","tests.bank_manager.AddCustomerTest","Firefox Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidPostalCode"
"Verify if amount gets validated when making deposits","7599","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:56 GMT 2025","passed","Fri Jul 04 12:27:04 GMT 2025","tests.customer.DepositFundsTest","Edge Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7378","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:29 GMT 2025","passed","Fri Jul 04 12:27:36 GMT 2025","tests.customer.WithdrawFundsTest","Edge Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if amount gets validated when withdrawing","7455","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:29 GMT 2025","passed","Fri Jul 04 12:27:36 GMT 2025","tests.customer.WithdrawFundsTest","Firefox Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
"Verify if customer names are validated when adding new customer","1441","verifyAddingCustomersWithInvalidNames","BankAppSuite","Fri Jul 04 12:27:39 GMT 2025","failed","Fri Jul 04 12:27:40 GMT 2025","tests.bank_manager.AddCustomerTest","Edge Tests","tests.bank_manager.AddCustomerTest","verifyAddingCustomersWithInvalidNames"
"Verify if a bank manager is able to open an account for a customer","2507","verifyManagerCanOpenAccountSuccessfully","BankAppSuite","Fri Jul 04 12:28:16 GMT 2025","passed","Fri Jul 04 12:28:18 GMT 2025","tests.bank_manager.AccountTest","Firefox Tests","tests.bank_manager.AccountTest","verifyManagerCanOpenAccountSuccessfully"
"Verify if customer can successfully access their own account","2001","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:26:23 GMT 2025","passed","Fri Jul 04 12:26:25 GMT 2025","tests.login.CustomerLoginTest","Edge Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a customer can successfully make a deposit","2463","verifyCustomerCanDepositSuccessfully","BankAppSuite","Fri Jul 04 12:26:32 GMT 2025","passed","Fri Jul 04 12:26:34 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCanDepositSuccessfully"
"Verify if customer can successfully access their own account","1924","verifyCustomerCanAccessTheirOwnAccount","BankAppSuite","Fri Jul 04 12:26:23 GMT 2025","passed","Fri Jul 04 12:26:25 GMT 2025","tests.login.CustomerLoginTest","Chrome Tests","tests.login.CustomerLoginTest","verifyCustomerCanAccessTheirOwnAccount"
"Verify if a customer profile is required to open an account","6541","verifyCustomerIsMandatoryToOpenAccount","BankAppSuite","Fri Jul 04 12:28:06 GMT 2025","passed","Fri Jul 04 12:28:13 GMT 2025","tests.bank_manager.AccountTest","Chrome Tests","tests.bank_manager.AccountTest","verifyCustomerIsMandatoryToOpenAccount"
"Verify if amount gets validated when making deposits","7816","verifyCustomerCannotDepositWithInvalidAmount","BankAppSuite","Fri Jul 04 12:26:46 GMT 2025","passed","Fri Jul 04 12:26:53 GMT 2025","tests.customer.DepositFundsTest","Chrome Tests","tests.customer.DepositFundsTest","verifyCustomerCannotDepositWithInvalidAmount"
"Verify if customers can successfully withdraw their funds","2423","verifyCustomerCanWithdrawSuccessfully","BankAppSuite","Fri Jul 04 12:27:05 GMT 2025","passed","Fri Jul 04 12:27:07 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCanWithdrawSuccessfully"
"Verify if amount gets validated when withdrawing","7530","verifyCustomerCannotWithdrawWithInvalidAmount","BankAppSuite","Fri Jul 04 12:27:09 GMT 2025","passed","Fri Jul 04 12:27:16 GMT 2025","tests.customer.WithdrawFundsTest","Chrome Tests","tests.customer.WithdrawFundsTest","verifyCustomerCannotWithdrawWithInvalidAmount"
